pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year
SL,2025-05-21,88.1,-1.42,5.49,"deGrom, Jacob",683011,594798,triple,hit_into_play,,,,,9.0,R,R,R,NYY,TEX,X,8.0,line_drive,1,0,2025,0.36,0.12,0.49,2.02,,,,0,2,Bot,111.54,55.15,,,,,3.955618695590221,-128.3017727843017,-2.631573930369502,3.204985293067004,25.91984539877068,-30.488190884317635,3.38,1.6,357.0,103.2,19.0,89.5,2679.0,7.1,777835,53.45,0.446,0.568,1.6,1.0,1.0,2.0,5.0,13,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,135.0,0.094,0.948,73.7,7.6,0.918,-0.948,103.2,0,0,0.55,0.55,37,24,37,24,1,0,6.0,1.0,5.0,1.0,2.8,-0.36,-0.36,32.3,15.645575613470683,3.670212647465163,27.47043226267039,43.1909349913614,30.14271075042793,2025
CH,2025-05-21,78.9,3.19,4.95,"Yarbrough, Ryan",641680,642232,single,hit_into_play,,,,,9.0,R,R,L,NYY,TEX,X,9.0,fly_ball,1,1,2025,1.6,-0.28,0.77,1.74,,,,2,2,Top,171.55,131.5,,,,,-8.233082538261419,-114.43825985255162,0.5241101228364464,15.650953913169488,25.083900276084165,-35.02637907344977,3.59,1.68,204.0,71.9,27.0,78.2,1890.0,6.4,777835,54.06,0.889,0.806,0.9,1.0,1.0,0.0,4.0,11,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,80.0,-0.014,0.344,75.2,8.0,0.945,-0.344,88.0,0,0,0.54,0.46,33,30,34,30,1,0,10.0,1.0,5.0,1.0,4.03,1.6,-1.6,12.0,13.949728306759985,6.177763948446489,35.99949834414123,48.7906317005821,34.89197395223717,2025
FF,2025-05-21,98.8,-1.35,5.43,"deGrom, Jacob",641355,594798,single,hit_into_play,,,,,8.0,R,L,R,NYY,TEX,X,8.0,line_drive,1,2,2025,-0.9,1.31,-0.2,2.15,,,592450.0,2,1,Bot,103.89,88.47,,,,,5.278600925976592,-143.63815098542767,-6.520874018594685,-13.769616665688307,38.33582610132971,-12.70761154400383,3.89,1.8,170.0,94.3,8.0,99.1,2513.0,6.8,777835,53.66,0.571,0.541,0.9,1.0,1.0,0.0,4.0,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,0.02,0.431,65.2,7.4,0.664,-0.431,94.3,0,0,0.522,0.522,37,29,37,30,1,0,6.0,1.0,5.0,1.0,1.06,0.9,-0.9,30.7,-0.5174859816345272,11.903438629755712,42.709356443072814,31.472523934626604,18.54073278253343,2025
FC,2025-05-21,96.4,-0.28,6.52,"Ashcraft, Graham",624428,668933,single,hit_into_play,,,,,6.0,R,L,R,PIT,CIN,X,9.0,line_drive,2,0,2025,0.31,1.05,0.51,2.19,,663647.0,,1,8,Bot,182.13,112.98,,,,,1.3789147165793856,-140.286723517955,-8.228720525427756,3.8323281779521023,28.714105733505548,-16.767707509945005,3.14,1.4,214.0,94.1,15.0,95.3,2633.0,5.5,777834,55.05,0.897,0.834,0.9,1.0,1.0,0.0,4.0,65,3,Cutter,2,1,2,1,1,3,3,1,Infield shade,Standard,200.0,0.059,0.487,67.4,6.9,1.06,-0.487,94.1,1,1,0.884,0.884,27,33,27,34,1,3,4.0,1.0,3.0,1.0,1.39,-0.31,0.31,55.6,12.007423927486249,-1.4354668428352917,41.64379373429697,26.0548255522108,26.017894301462977,2025
SL,2025-05-21,89.0,-0.21,6.48,"Ashcraft, Graham",663647,668933,double,hit_into_play,,,,,4.0,R,R,R,PIT,CIN,X,8.0,line_drive,1,1,2025,0.39,-0.32,-0.43,2.54,,,,1,8,Bot,105.33,78.97,,,,,-1.3406891729629116,-129.72228541215978,-2.96741527597567,4.70202310858959,26.40767774635408,-35.3761014942773,3.24,1.52,266.0,95.7,17.0,88.0,2985.0,5.5,777834,54.99,0.52,0.507,1.25,1.0,1.0,1.0,4.0,64,3,Slider,2,1,2,1,1,2,2,1,Standard,Standard,50.0,0.026,0.669,68.2,6.2,0.694,-0.669,95.7,1,1,0.858,0.858,27,28,27,28,1,3,4.0,1.0,3.0,1.0,3.18,-0.39,-0.39,53.8,5.897576373119462,4.273619576844816,24.85757875925884,29.640808307073048,32.98298170098991,2025
FC,2025-05-21,90.1,-1.16,5.78,"Gibaut, Ian",680779,664139,single,hit_into_play,,,,,14.0,R,R,R,PIT,CIN,X,6.0,ground_ball,1,0,2025,0.63,0.65,0.93,1.88,,502054.0,,2,6,Bot,94.05,159.79,,,,,3.915604586404118,-131.2394007104424,-5.223442680591546,6.487083814715864,26.073353190830368,-23.794386120838784,3.38,1.66,49.0,92.4,1.0,91.9,2326.0,7.2,777834,53.3,0.349,0.336,0.9,1.0,1.0,0.0,2.0,51,2,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,169.0,0.013,0.657,79.2,8.2,0.408,-0.657,92.4,1,1,0.733,0.733,31,25,32,26,1,2,26.0,3.0,2.0,2.0,2.14,-0.63,-0.63,48.8,9.925326134182678,-12.557987650792706,27.234064281918418,44.94795254799553,38.85357560685431,2025
FF,2025-05-21,94.3,-0.92,5.95,"Gibaut, Ian",502054,664139,single,hit_into_play,,,,,1.0,R,R,R,PIT,CIN,X,9.0,line_drive,0,1,2025,-0.45,1.3,-0.46,3.27,,,,2,6,Bot,158.05,99.35,,,,,2.2444858450375658,-137.2320463751395,-4.20391799228606,-6.184732760852893,31.144265748588253,-15.015490955115627,3.49,1.61,239.0,78.1,22.0,95.8,2104.0,7.2,777834,53.27,0.911,0.844,0.9,1.0,1.0,0.0,4.0,50,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,201.0,0.012,0.373,71.8,6.1,1.014,-0.373,88.0,1,1,0.71,0.71,31,37,32,37,1,2,26.0,2.0,2.0,1.0,1.27,0.45,0.45,55.0,10.754411146943196,12.627785384996006,23.43591815442019,30.90947448519656,23.3718149296435,2025
SI,2025-05-21,94.5,-1.6,5.58,"Shugart, Chase",663886,663767,double,hit_into_play,,,,,1.0,R,R,R,PIT,CIN,X,7.0,line_drive,1,0,2025,-0.83,0.76,-0.81,3.06,,,668715.0,2,6,Top,67.65,133.65,,,,,3.918218633742444,-137.6098355056747,-2.645171722198788,-11.42846389941354,27.978125390522315,-22.087661528321423,3.23,1.52,175.0,97.2,12.0,95.1,2111.0,6.4,777834,54.11,0.966,0.917,1.25,1.0,1.0,1.0,4.0,47,2,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,221.0,0.038,0.831,72.2,7.2,1.137,-0.831,97.2,1,-1,0.708,0.292,28,28,29,29,1,2,4.0,1.0,1.0,2.0,1.77,0.83,0.83,40.9,15.212459903880005,-7.271098385698994,35.58840798079791,28.57327396909389,30.79104545948248,2025
SL,2025-05-21,81.7,-1.69,5.25,"Singer, Brady",680779,663903,single,hit_into_play,,,,,9.0,R,R,R,PIT,CIN,X,7.0,line_drive,1,0,2025,0.41,0.02,0.52,1.76,663647.0,,624428.0,1,4,Bot,79.03,109.46,,,,,4.2328317150533605,-118.92369909772576,-1.3394626093377529,3.0838867925616458,22.865507324889773,-31.92728894955479,3.38,1.66,253.0,105.1,13.0,82.5,2471.0,6.8,777834,53.66,0.866,0.867,0.9,1.0,1.0,0.0,4.0,35,2,Slider,1,1,1,1,1,2,2,1,Standard,Standard,86.0,0.086,0.43,75.0,7.9,1.155,-0.43,105.1,0,0,0.638,0.638,28,25,29,26,2,1,5.0,3.0,6.0,2.0,3.39,-0.41,-0.41,29.8,12.18217022817693,-5.263217700746057,27.863157247750465,42.19408315278761,31.499707943372,2025
SI,2025-05-21,91.0,-1.61,5.18,"Singer, Brady",624428,663903,single,hit_into_play,,,,,2.0,R,L,R,PIT,CIN,X,8.0,line_drive,2,2,2025,-1.12,0.96,-0.25,3.18,,,663647.0,0,4,Bot,136.75,72.97,,,,,5.874293805058956,-132.41195560831846,-1.195336919532247,-14.36472569488006,27.23571195474707,-20.80468823455973,3.14,1.4,269.0,98.2,15.0,92.2,2382.0,6.9,777834,53.58,0.786,0.766,0.9,1.0,1.0,0.0,4.0,33,6,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,219.0,0.104,0.462,67.5,6.5,1.002,-0.462,98.2,0,0,0.602,0.602,28,33,29,34,2,1,5.0,1.0,6.0,1.0,1.78,1.12,-1.12,24.8,11.39630839080389,1.0144066887891532,28.562738366134084,34.98322382508403,23.97899789376196,2025
SI,2025-05-21,90.0,3.14,4.2,"Heaney, Andrew",669720,571760,single,hit_into_play,,,,,1.0,R,R,L,PIT,CIN,X,7.0,ground_ball,2,2,2025,1.22,0.31,-0.38,2.63,,669289.0,682829.0,2,3,Top,70.74,119.25,,,,,-11.33180923302918,-130.49577282937386,1.4851967642854569,16.296110966303036,27.790140982273808,-29.19618640020577,3.15,1.41,101.0,97.1,6.0,90.2,2385.0,6.6,777834,53.88,0.6,0.566,0.9,1.0,1.0,0.0,4.0,23,6,Sinker,1,0,0,1,1,1,1,1,Standard,Standard,104.0,-0.117,0.639,72.7,6.8,0.688,-0.639,97.1,1,-1,0.623,0.377,34,29,34,30,2,1,5.0,1.0,5.0,2.0,2.53,1.22,-1.22,9.8,12.466315887668026,-0.5608451400677823,27.83579128102112,32.63280831109974,32.929931477309495,2025
CH,2025-05-21,82.6,3.0,4.92,"Heaney, Andrew",669289,571760,single,hit_into_play,,,,,9.0,R,R,L,PIT,CIN,X,7.0,line_drive,1,1,2025,1.16,0.37,0.56,1.59,,,,2,3,Top,95.22,114.85,,,,,-7.817351223686365,-120.145651637757,-1.8346650160180924,12.719134641153907,21.85460827417404,-28.443718483432185,3.47,1.61,182.0,74.8,14.0,82.8,2154.0,6.3,777834,54.18,0.466,0.419,0.9,1.0,1.0,0.0,4.0,21,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,115.0,-0.014,0.344,71.9,8.0,0.466,-0.344,88.0,1,-1,0.661,0.339,34,30,34,31,2,1,5.0,1.0,5.0,2.0,2.96,1.16,-1.16,30.9,13.541828739016289,-9.913876733195387,33.370937328236344,37.23239767300444,41.357721443353135,2025
SI,2025-05-21,93.1,-1.53,5.15,"Singer, Brady",502054,663903,single,hit_into_play,,,,,5.0,R,R,R,PIT,CIN,X,9.0,line_drive,3,1,2025,-1.48,0.58,-0.2,2.4,,,,2,2,Bot,204.22,111.25,,,,,6.767542882828853,-135.4388465374016,-2.5556398647721514,-19.69225063405929,30.83235415073141,-24.66145994911774,3.49,1.61,257.0,97.0,15.0,94.2,2344.0,7.0,777834,53.46,0.8,0.769,0.9,1.0,1.0,0.0,4.0,16,5,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,225.0,0.012,0.174,75.2,6.1,0.999,-0.174,97.0,1,1,0.626,0.626,28,37,29,37,1,0,5.0,2.0,6.0,1.0,2.06,1.48,1.48,24.6,-8.551694463261581,16.107482424333472,31.1901940812037,35.39416313262874,22.44306294169376,2025
FF,2025-05-21,90.7,2.95,4.85,"Heaney, Andrew",668715,571760,single,hit_into_play,,,,,5.0,R,R,L,PIT,CIN,X,7.0,line_drive,3,2,2025,1.03,0.87,0.07,2.58,,,,1,2,Top,83.91,119.25,,,,,-9.43556129316735,-131.81588541785712,-1.5982119765248564,14.00142668234926,28.912350678686185,-21.88985816823159,3.28,1.53,215.0,105.0,12.0,91.1,2311.0,6.7,777834,53.83,0.903,0.897,0.9,1.0,1.0,0.0,4.0,10,11,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,128.0,-0.027,0.345,68.2,7.1,1.186,-0.345,105.0,1,-1,0.632,0.368,34,27,34,28,1,0,5.0,1.0,5.0,2.0,1.91,1.03,-1.03,30.3,7.485953446798857,4.944173104083979,25.97378983382529,34.00735378259846,31.179554507466143,2025
SI,2025-05-21,92.4,-1.36,5.34,"Singer, Brady",643396,663903,double,hit_into_play,,,,,2.0,R,R,R,PIT,CIN,X,9.0,line_drive,1,0,2025,-1.23,1.09,0.09,3.2,,,665833.0,0,1,Bot,198.92,131.19,,,,,6.467139340521469,-134.40875058273934,-1.9592174060434933,-16.389909686788048,32.20372579321758,-18.8300242129284,3.31,1.52,208.0,95.9,12.0,93.0,2430.0,6.9,777834,53.61,0.951,0.901,1.25,1.0,1.0,1.0,4.0,5,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.103,0.692,62.0,5.3,1.117,-0.692,95.9,0,0,0.583,0.583,28,30,29,30,1,0,5.0,2.0,6.0,1.0,1.61,1.23,1.23,25.4,-7.703748439669972,27.391775099563063,34.49134750592524,36.63022854311494,16.863130017362018,2025
FC,2025-05-21,89.6,-1.44,5.44,"Singer, Brady",665833,663903,single,hit_into_play,,,,,3.0,R,L,R,PIT,CIN,X,8.0,line_drive,0,1,2025,0.17,0.81,0.3,3.43,,,,0,1,Bot,148.8,80.07,,,,,3.983110059473451,-130.54859421679205,-0.7160224846466724,1.140296862359642,27.13352058582312,-22.98042822548629,3.82,1.77,278.0,87.3,20.0,90.9,2270.0,7.0,777834,53.55,0.577,0.53,0.9,1.0,1.0,0.0,4.0,4,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,207.0,0.036,0.485,78.4,6.6,0.666,-0.485,88.0,0,0,0.547,0.547,28,26,29,27,1,0,5.0,1.0,6.0,1.0,2.02,-0.17,0.17,32.9,1.574840210855229,3.60208362952348,29.592035212282106,30.078165868331293,30.507616059297817,2025
SI,2025-05-21,95.9,-0.95,5.91,"Phillips, Tyler",665804,663969,single,hit_into_play,,,,,8.0,R,R,R,MIA,CHC,X,7.0,line_drive,2,0,2025,-1.54,0.47,-0.19,1.93,,683737.0,,2,9,Top,90.71,106.01,,,,,5.483808096450072,-139.39972299488173,-5.931784538348152,-21.30319760186833,34.538646429923496,-24.798473761463534,3.37,1.62,142.0,108.1,8.0,95.5,1913.0,6.4,777833,54.13,0.711,0.687,0.9,1.0,1.0,0.0,4.0,67,3,Sinker,1,2,2,1,2,1,2,1,Standard,Strategic,223.0,0.027,0.634,75.5,7.6,0.881,-0.634,108.1,-1,1,0.167,0.833,27,26,28,26,1,3,5.0,2.0,5.0,3.0,2.03,1.54,1.54,29.6,6.578051163465193,-2.5762872953368383,36.41917902007464,33.616936753574635,28.972730329775207,2025
CU,2025-05-21,82.8,-1.29,6.06,"Phillips, Tyler",683737,663969,double,hit_into_play,,,,,7.0,R,L,R,MIA,CHC,X,8.0,fly_ball,0,1,2025,0.7,-0.89,-0.29,2.02,,,,0,9,Top,185.86,53.23,,,,,0.927956481522368,-120.62738289590396,-0.973086483573091,6.625730798179953,24.49359160310271,-40.90811113461487,3.33,1.58,388.0,103.3,29.0,82.9,2587.0,6.4,777833,54.1,0.774,1.518,1.25,1.0,1.0,1.0,6.0,64,2,Curveball,1,2,2,1,2,1,2,1,Infield shade,Standard,37.0,-0.046,0.73,73.5,7.4,2.946,-0.73,103.3,-1,1,0.158,0.842,27,27,28,28,1,3,5.0,1.0,5.0,2.0,4.22,-0.7,0.7,35.2,22.531711568805218,-3.2952631830976715,39.43254039277481,37.97388866576208,36.1619490832477,2025
ST,2025-05-21,84.3,-2.25,5.1,"Bender, Anthony",663656,669622,single,hit_into_play,,,,,7.0,R,L,R,MIA,CHC,X,7.0,line_drive,1,2,2025,1.01,0.11,-0.67,1.82,,807713.0,,1,8,Top,69.5,116.19,,,,,1.658639195807754,-122.7661228313093,-1.4584898900072647,9.812232808640994,25.34914811303665,-31.00948384253368,3.43,1.6,180.0,82.7,11.0,83.3,2645.0,5.7,777833,54.82,0.474,0.428,0.9,1.0,1.0,0.0,4.0,58,4,Sweeper,1,1,1,1,2,1,2,1,Standard,Standard,62.0,-0.229,0.634,60.0,6.7,0.518,-0.634,88.0,0,0,0.454,0.546,30,28,30,28,1,3,3.0,1.0,4.0,2.0,3.11,-1.01,1.01,8.7,-6.715976770269026,8.994011861576015,32.19095827020067,44.712684901785416,15.609083703753356,2025
SI,2025-05-21,93.5,-1.17,5.75,"Meyer, Max",673548,676974,single,hit_into_play,,,,,5.0,R,R,R,MIA,CHC,X,6.0,ground_ball,2,2,2025,-1.12,0.31,0.06,2.26,,,,0,6,Top,114.93,175.02,,,,,5.636597123635405,-136.1919348942824,-3.9865384962042008,-15.131361080691574,27.67623120021845,-27.707394925898345,3.12,1.39,2.0,62.0,-54.0,93.7,2445.0,6.2,777833,54.3,0.283,0.271,0.9,1.0,1.0,0.0,2.0,44,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,224.0,-0.053,0.476,73.7,6.5,0.283,-0.476,88.0,0,0,0.5,0.5,26,30,26,31,3,2,5.0,1.0,6.0,2.0,2.28,1.12,1.12,40.7,-1.9013907284591336,9.944857396960444,29.91757608057076,36.41920848408441,26.99075326078836,2025
ST,2025-05-21,87.3,-1.59,5.46,"Meyer, Max",807713,676974,double,hit_into_play,,,,,6.0,R,R,R,MIA,CHC,X,,line_drive,2,1,2025,1.24,-0.63,0.38,2.26,,,,1,5,Top,187.33,74.5,,,,,2.180059223762957,-127.10553442851972,-0.1988910420499625,12.9230200421099,27.88810640929243,-39.20349494978048,3.44,1.6,343.0,97.8,22.0,87.1,2446.0,6.3,777833,54.24,0.351,0.447,1.25,1.0,1.0,1.0,5.0,38,4,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,33.0,-0.057,0.61,72.9,6.9,0.724,-0.61,97.8,0,0,0.53,0.47,26,23,26,24,2,1,5.0,1.0,6.0,2.0,3.64,-1.24,-1.24,33.8,3.0201620091142645,-1.4830163237823224,32.420696741153016,42.68226614782769,27.21358505399996,2025
SI,2025-05-21,96.1,-1.24,5.67,"Meyer, Max",621020,676974,single,hit_into_play,,,,,5.0,R,R,R,MIA,CHC,X,5.0,ground_ball,2,2,2025,-1.24,0.61,0.13,2.41,,,,2,4,Top,110.09,184.1,,,,,6.435480808208172,-139.76504939779198,-4.415665105503942,-17.729942188766334,32.27122875215202,-23.31980968796794,3.54,1.67,2.0,78.8,-47.0,96.0,2549.0,6.3,777833,54.21,0.117,0.124,0.9,1.0,1.0,0.0,2.0,31,6,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,223.0,-0.015,0.37,73.3,7.2,0.117,-0.37,88.0,0,0,0.546,0.454,26,31,26,31,2,1,5.0,1.0,6.0,2.0,1.86,1.24,1.24,35.8,17.100085231316484,0.982608036961765,34.06379452010837,37.38818480157353,28.4458147469878,2025
FF,2025-05-21,96.2,-2.38,6.02,"Horton, Cade",669065,690990,single,hit_into_play,,,,,5.0,R,L,R,MIA,CHC,X,9.0,ground_ball,3,2,2025,0.21,0.98,0.23,2.69,,,,1,3,Bot,176.07,115.7,,,,,6.381704062300317,-139.99718578405017,-5.444002591851081,1.3419314418975934,30.78110891764604,-18.285988412123665,3.48,1.64,74.0,95.7,3.0,95.3,2399.0,5.7,777833,54.77,0.48,0.458,0.9,1.0,1.0,0.0,4.0,25,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,198.0,0.028,0.345,83.4,6.5,0.567,-0.345,95.7,0,0,0.529,0.529,23,27,24,27,2,1,5.0,1.0,6.0,2.0,1.48,-0.21,0.21,51.0,12.9017561280723,-0.1905784138467062,29.116202876980807,35.16156364540804,31.07767193031495,2025
SI,2025-05-21,94.2,-1.24,5.73,"Meyer, Max",663656,676974,single,hit_into_play,,,,,8.0,R,L,R,MIA,CHC,X,8.0,line_drive,0,0,2025,-1.3,0.38,0.02,1.8,,,,2,3,Top,148.49,64.49,,,,,6.149479988564807,-136.91661041068986,-5.313560408011166,-17.676810721971137,31.95697251084384,-26.370095657234884,3.43,1.6,292.0,107.2,14.0,93.9,2584.0,6.3,777833,54.19,0.751,0.784,0.9,1.0,1.0,0.0,5.0,22,1,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,223.0,-0.015,0.333,79.2,7.5,1.102,-0.333,107.2,0,0,0.543,0.457,26,28,26,28,2,1,5.0,1.0,6.0,2.0,2.21,1.3,-1.3,44.8,6.960956893767244,-1.6661869574655186,44.823026503905375,36.9511353270076,21.15608229439444,2025
ST,2025-05-21,84.1,-2.51,6.04,"Horton, Cade",656537,690990,single,hit_into_play,,,,,4.0,R,R,R,MIA,CHC,X,6.0,ground_ball,2,2,2025,1.3,-0.03,-0.53,2.42,,688363.0,,0,2,Bot,100.4,144.15,,,,,1.9855303296651508,-122.36036266155124,-1.848984000299052,12.456491770205062,27.96656265251773,-32.264812193733434,3.5,1.63,18.0,97.6,-7.0,82.7,2597.0,5.8,777833,54.75,0.269,0.302,0.9,1.0,1.0,0.0,2.0,17,5,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,49.0,0.027,0.535,72.2,6.4,0.305,-0.535,97.6,0,0,0.615,0.615,23,29,24,30,1,0,5.0,1.0,6.0,2.0,3.29,-1.3,-1.3,52.6,7.447763117502044,-1.26178154184941,34.49103107542399,30.090461577662417,30.88364193651393,2025
FF,2025-05-21,96.0,-2.59,6.05,"Horton, Cade",688363,690990,double,hit_into_play,,,,,4.0,R,L,R,MIA,CHC,X,7.0,fly_ball,0,0,2025,-0.1,1.14,-0.46,2.53,,,,0,2,Bot,44.36,87.73,,,,,5.828517827428464,-139.61052398254606,-6.2435262979634185,-2.624367541191428,33.17812415024907,-15.985857139827653,3.55,1.64,367.0,101.5,27.0,95.4,2370.0,6.1,777833,54.39,0.7,1.288,1.25,1.0,1.0,1.0,6.0,16,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,194.0,0.065,0.693,73.3,6.9,2.464,-0.693,101.5,0,0,0.55,0.55,23,24,24,25,1,0,5.0,1.0,6.0,2.0,1.34,0.1,-0.1,48.0,6.2504692370853006,10.66087439306175,28.580603937038106,38.92010646505399,23.80105462563723,2025
ST,2025-05-21,83.5,-2.53,5.97,"Horton, Cade",681393,690990,single,hit_into_play,,,,,6.0,R,R,R,MIA,CHC,X,5.0,ground_ball,0,0,2025,1.41,0.15,0.59,2.15,682663.0,676572.0,672640.0,2,1,Bot,101.01,156.86,,,,,4.37574557200632,-121.46790667419396,-2.566140669959754,12.92890314225803,26.164035010338885,-30.35987741748725,3.3,1.6,97.0,90.8,7.0,82.6,2511.0,5.9,777833,54.57,0.494,0.467,0.9,1.0,1.0,0.0,4.0,10,1,Sweeper,0,1,0,1,1,1,1,1,Standard,Standard,49.0,0.102,0.522,68.9,7.5,0.569,-0.522,90.8,-1,-1,0.469,0.469,23,25,24,25,1,0,5.0,2.0,6.0,2.0,3.15,-1.41,-1.41,52.1,25.666111432614347,-3.6962072910494825,39.28004609859962,39.3037026138164,38.34796858509063,2025
FF,2025-05-21,95.9,-2.55,6.06,"Horton, Cade",676572,690990,single,hit_into_play,,,,,5.0,R,R,R,MIA,CHC,X,8.0,line_drive,2,0,2025,0.13,1.12,-0.25,2.27,,,682663.0,1,1,Bot,140.9,74.0,,,,,5.723402868282555,-139.37562847368935,-6.8553853721589,0.4177007883165741,32.04256412973169,-16.242759815498523,3.45,1.59,260.0,108.8,11.0,94.9,2470.0,5.8,777833,54.69,0.951,0.951,0.9,1.0,1.0,0.0,5.0,7,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,191.0,0.038,0.313,75.0,6.7,1.25,-0.313,108.8,-1,-1,0.445,0.445,23,27,24,28,1,0,5.0,1.0,6.0,2.0,1.37,-0.13,-0.13,48.0,0.8795984839224317,1.4448517476210172,32.23340058226025,32.542769431382965,29.690084987357608,2025
FF,2025-05-21,95.8,-2.49,6.02,"Horton, Cade",660821,690990,single,hit_into_play,,,,,5.0,R,L,R,MIA,CHC,X,6.0,ground_ball,1,1,2025,-0.14,1.45,0.04,2.37,,,,0,1,Bot,129.75,129.4,,,,,6.949159493561743,-139.134650544335,-7.21029842168459,-3.426047315222848,33.58919408382101,-11.892399515673828,3.45,1.61,35.0,94.8,-1.0,95.1,2583.0,6.2,777833,54.34,0.286,0.252,0.9,1.0,1.0,0.0,2.0,5,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,198.0,0.038,0.46,74.8,6.3,0.297,-0.46,94.8,-1,-1,0.442,0.442,23,27,24,28,1,0,5.0,1.0,6.0,2.0,1.06,0.14,-0.14,48.3,-0.7412139880890071,17.443477401331943,33.453523077402984,36.3561687590992,24.457348850587216,2025
SL,2025-05-21,91.3,-1.28,5.76,"Meyer, Max",663656,676974,home_run,hit_into_play,,,,,8.0,R,L,R,MIA,CHC,X,,fly_ball,2,2,2025,0.29,-0.23,0.07,1.98,,,,1,1,Top,206.34,64.84,,,,,2.767922921295696,-132.93620100935598,-3.079553904248851,2.729527534482677,31.557594728979964,-34.4050558824594,3.43,1.6,385.0,102.4,30.0,91.1,2455.0,6.4,777833,54.1,0.691,1.316,2.0,1.0,0.0,3.0,6.0,2,6,Slider,0,0,0,0,1,0,1,0,Infield shade,Standard,41.0,-0.103,1.614,75.8,8.2,2.551,-1.614,102.4,0,0,0.522,0.478,26,28,26,28,1,0,5.0,1.0,6.0,2.0,2.99,-0.29,0.29,39.1,20.60300364555171,-15.369076264396828,35.051992825185465,37.59909972965728,32.64265233235275,2025
FF,2025-05-21,96.3,0.37,7.14,"Fairbanks, Pete",572233,664126,single,hit_into_play,,,,,2.0,R,R,R,TB,HOU,X,7.0,line_drive,3,2,2025,-0.01,1.25,0.05,3.19,,,,0,9,Top,75.08,90.8,,,,,-0.8374808125044266,-140.16065518469475,-7.811484001109625,0.0274584139699945,30.285625270289305,-14.110205637433248,3.4,1.56,230.0,102.2,11.0,96.9,2509.0,6.5,777832,54.0,0.923,0.878,0.9,1.0,1.0,0.0,4.0,73,7,4-Seam Fastball,8,4,4,8,4,8,4,8,Standard,Standard,187.0,-0.016,0.369,76.8,7.2,1.098,-0.369,102.2,4,-4,0.987,0.013,31,34,32,34,1,3,1.0,1.0,2.0,1.0,1.19,0.01,0.01,59.2,11.582861406474285,-2.791529637936563,21.750432683879776,33.66288027781083,30.5863913101654,2025
